Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
HVESD.26,-,-,Space of contact to SAB in finger width direction.,>=,0.22,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.27,-,-,Space of contact to SAB in finger length direction.,>=,0.68,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.28,-,-,Space of esdhvpnp COMP to base COMP in finger width direction.,>=,2.76,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.29,-,-,Space of HVPDDD to base COMP.,>=,4.16,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.3,-,-,esdhvpnp_65 used for ESD protection should be enclosed by ESD_MK and 65V_MK.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.30,-,-,Min./Max. corner cut of NW1A in finger width direction.,=,0.6,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.31,-,-,Min./Max. corner cut of NW1A in finger length direction.,=,0.6,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.32,-,-,Min./Max. corner cut of PF1VA in finger width direction.,=,0.6,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.33,-,-,Min./Max. corner cut of PF1VA in finger length direction.,=,0.6,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.34,-,-,Min./Max. corner cut of Pplus in finger width direction.,=,0.265,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.35,-,-,Min./Max. corner cut of Pplus in finger length direction.,=,0.265,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.36,-,-,Min./Max. corner cut of SAB in finger width direction.,=,0.2,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.37,-,-,Min./Max. corner cut of SAB in finger length direction.,=,0.2,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.38_40V,-,-,Min./Max. corner cut of HVPDDD in finger width direction.,=,1.335,,40V ESD PNP Device Design Rules,4.4.2.15.2.200,200,fn322417270.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V ESD PNP Device Design Rules,
HVESD.38_65V,-,-,Min./Max. corner cut of HVPDDD in finger width direction.,=,3.27,,65V ESD PNP Device Design Rules,4.4.2.15.3.201,201,fn282614218.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->65V ESD PNP Device Design Rules,
HVESD.38_85V,-,-,Min./Max. corner cut of HVPDDD in finger width direction.,=,1.335,,85V ESD PNP Device Design Rules,4.4.2.15.4.202,202,fn47778106.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->85V ESD PNP Device Design Rules,
HVESD.39_40V,-,-,Min./Max. corner cut of HVPDDD in finger length direction.,=,1.335,,40V ESD PNP Device Design Rules,4.4.2.15.2.200,200,fn322417270.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V ESD PNP Device Design Rules,
HVESD.39_65V,-,-,Min./Max. corner cut of HVPDDD in finger length direction.,=,3.27,,65V ESD PNP Device Design Rules,4.4.2.15.3.201,201,fn282614218.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->65V ESD PNP Device Design Rules,
HVESD.39_85V,-,-,Min./Max. corner cut of HVPDDD in finger length direction.,=,1.335,,85V ESD PNP Device Design Rules,4.4.2.15.4.202,202,fn47778106.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->85V ESD PNP Device Design Rules,
HVESD.4,-,-,Min. 65V_MK enclosure of D_TRENCH.,>=,0,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.40,-,-,Min./Max. corner cut of base COMP in finger width direction.,=,3,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.41,-,-,Min./Max. corner cut of base COMP in finger length direction.,=,3,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.42,-,-,esdhvpnp_40 is not allowed to share D_TRENCH ring with any other devices.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.43,-,-,esdhvpnp_65 is not allowed to share D_TRENCH ring with any other devices.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.44,-,-,esdhvpnp_85_stk is not allowed to share D_TRENCH ring with any other devices.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.45,247,[NOTE: This rule is not checked in DRC.],esdhvpnp_85_stk is constructed by stacking 2 esdhvpnp devices as follows: (a) 1st hvpnp emitter/base connects to HV bias terminal;  (b) 1st hvpnp collector connects to 2nd hvpnp emitter/base.  (c) 2nd hvpnp collector with D_TRENCH connects to GND terminal.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.46,-,-,Min. NDMY enclosure of D_TRENCH.,>=,0,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.47,-,-,Min. PMNDMY enclosure of D_TRENCH.,>=,0,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.48,248,"[NOTE: Other device regions mean that they intereact with NCOMP on P-type Well, PCOMP on N-type Well, P-type Well, HVNWELL, Poly1, (Poly2 & Nplus OR Pplus), Schottky_diode and NWDIODE_MK. (P-type Well: PField, PF1VA, PWHV, HVP, HVPDDD_D and HVPDDD).]",Innermost D_TRENCH ring surrounding HVESD device cannot be shared with D_TRENCH ring for other device regions inside DNWELL or HVNWELL.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.49,-,-,Min. total number of fingers (NF) of esdhvpnp.,>=,10,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.5,-,-,esdhvpnp_85_stk should be enclosed by ESD_MK and 85V_MK.,-,-,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.50,-,-,Max. total number of fingers (NF) of esdhvpnp.,<=,40,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.51_40V,249,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Max. total width of esdhvpnp.,<=,8000,,40V ESD PNP Device Design Rules,4.4.2.15.2.200,200,fn322417270.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V ESD PNP Device Design Rules,
HVESD.51_65V,250,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Max. total width of esdhvpnp.,<=,8000,,65V ESD PNP Device Design Rules,4.4.2.15.3.201,201,fn282614218.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->65V ESD PNP Device Design Rules,
HVESD.51_85V,251,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Max. total width of esdhvpnp.,<=,8000,,85V ESD PNP Device Design Rules,4.4.2.15.4.202,202,fn47778106.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->85V ESD PNP Device Design Rules,
HVESD.6,-,-,Min. 85V_MK enclosure of D_TRENCH.,>=,0,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.7,-,-,Min. ESD_MK enclosure of D_TRENCH.,>=,0,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVESD.8_40V,249,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Min. total width of esdhvpnp.,>=,3913,,40V ESD PNP Device Design Rules,4.4.2.15.2.200,200,fn322417270.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V ESD PNP Device Design Rules,
HVESD.8_65V,250,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Min. total width of esdhvpnp.,>=,5870,,65V ESD PNP Device Design Rules,4.4.2.15.3.201,201,fn282614218.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->65V ESD PNP Device Design Rules,
HVESD.8_85V,251,[NOTE: Total width = (number of collector/emitter pairs) x (length of emitter Pplus orthogonal edge facing junction).],Min. total width of esdhvpnp.,>=,3900,,85V ESD PNP Device Design Rules,4.4.2.15.4.202,202,fn47778106.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->85V ESD PNP Device Design Rules,
HVESD.9,-,-,Min. length of esdhvpnp COMP region.,>=,50,,40V/65V/85V ESD Device Common Design Rules,4.4.2.15.1.199,199,fn290954728.dita,Reliability Guidelines->ESD Design Rules and Guidelines->High Current Behavior of ESD Device Elements and Layout Guidelines->40V/65V/85V ESD PNP Device Design Rules->40V/65V/85V ESD PNP Device Common Design Rules,
HVHRES.11a,86,[NOTE: HV POLY resistors here imply resistors with operating voltage greater than 5V (up to 85V) in comparison to the substrate potential underneath. For example a poly2 resistor used for 85V application.],"All High Voltage Poly2 resistors for 85V shall be covered by ""HVPOLYRS_TYPE1"" Marking layer (to identify HV Poly2 resistors).",-,-,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.11b,-,-,"Min./Max. ""HVPOLYRS_TYPE1"" to D_TRENCH space.",=,0,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.12,-,-,(Poly2 inside Resistor) shall be covered by RES_MK marking. RES_MK length shall be coinciding with resistor length (Defined by Pplus space) and width of Poly2.,-,-,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.14,-,-,"The total field (STI) area (X*Y) for Poly2 resistors should not be larger than 15000 um2. However, If the total area >15000 um2, two sides of resistor should not be larger than.",<=,80,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.15,-,-,Metal1 connection to Resistor plus and minus node is not allowed outside the HVNWELL AND HVPOLYRS_TYPE1 region.,-,-,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.16,-,-,*D_TRENCH interact HVPOLYRS_TYPE1 are not allowed with 90 degree bends. It is innermost D_TRENCH surrounding HVNWELL (inner edges of the D_TRENCH ring touching HVNWELL).,-,-,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.1a,-,-,Minimum Width of Poly2 inside resistor (for accurate modelling & characterization)(exclude Pplus poly resistor must be covered by PRES marking layer).,>=,1,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
HVHRES.1b,-,-,"Smaller widths may be used for non-critical applications.  Smaller width Pplus poly resistor must be covered by PRES marking layer (gds #12, data type: 201).   Minimum width for Pplus poly resistor covered by PRES.",>=,0.13,,High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),3.2.2.3.49,49,fn332226561.dita,Physical Design Rules->Analog Layout Rule Description->High Sheet Rho P-type Poly Resistor (Optional L63 Mask)->High Sheet Rho P-type Poly Resistor Design Rules (ppolyf_u_2k_85V),
