"Number","Data Layer Name","Cadence Layer Name","Cadence Layer Purpose","Layer Technology Node","Layer Status","Layer Category","Layer Sub Category","Layer Description","Design Layer","Tech Variant - Included in PDK","Customer","Layer Type","Mask Layer Sub-Type","Intermediate Layer Type","Intermediate Layer Sub-Type","GDS Number","GDS Datatype","Oasis Number","Oasis Datatype","Cadence Material Type/Qualifier","Cadence Photo Mask Color/Color State","Cadence Name OA Number","Cadence Purpose OA Number","MDP GDS Number","MDP GDS Datatype","MDP Oasis Number","MDP Oasis Datatype","MDP Layer Type","Associated Mask","Logic Definition","Layers Driving Mask Requirement","Influencing Layers","Photo Layer Short Designation","Display","Mask Number","Related LV","Extended Data Layer Name","Extended GDS Data Type","Extended GDS Number","Extended MDP GDS Data Type","Extended MDP GDS Number","Extended MDP OASIS Data Type","Extended MDP OASIS Number","Extended OASIS Data Type","Extended OASIS Number","Mask Write Boolean","Layer Specific Reference"
"LV-0000106516","PM1_PPI","NIL","NIL","130G-LP","Active","Marker Packaging",,"Polyimide1 opening for Cu_PPI.","No",,,"Drawn",,,,"26","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106515","PM2_PPI","NIL","NIL","130G-LP","Active","Marker Packaging",,"Polyimide2 opening for Cu_PPI.","No",,,"Drawn",,,,"27","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106518","PLDBODY_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with PLDBODY layer.","No",,,"Drawn",,,,"74","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106517","PM1_BOP","NIL","NIL","130G-LP","Active","Marker Packaging",,"Polymide1 opening for Bump on Pad (BOP).","No",,,"Drawn",,,,"35","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106560","NOLDD","NIL","NIL","130G-LP","Active","Design Utility",,"LDD exclude marking layer.","No",,,"Drawn",,,,"46","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106519","PLDBODY2_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with PLDBODY2 layer (93;39).","No",,,"Drawn",,,,"93","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106995","DNWELL_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer DNWELL_Dummy.","No",,,"Drawn",,,,"12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107006","Contact_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Contact_NBNOPC.","No",,,"Drawn",,,,"33","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106997","DNPlus_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with DNPlus layer.","No",,,"Drawn",,,,"242","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107008","Contact_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer Contact_Dummy.","No",,,"Drawn",,,,"33","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107018","C_OPEN_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with C_OPEN layer.","No",,,"Drawn",,,,"60","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107017","C_OPEN_NBNOPC","NIL","NIL","130G-LP","Active","Design Utility",,"C_OPEN_NBNOPC (98;39).","No",,,"Drawn",,,,"98","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107020","COPPER1_VIA_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for COPPER1_VIA (167;39).","No",,,"Drawn",,,,"167","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107019","COPPER2_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for COPPER2 (165;39).","No",,,"Drawn",,,,"165","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107016","CellSD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with CellSD layer.","No",,,"Drawn",,,,"182","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107021","COPPER1_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for COPPER1 (164;39).","No",,,"Drawn",,,,"164","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107014","Cell_imp_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer Cell_imp_Dummy.","No",,,"Drawn",,,,"26","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107015","Cell_imp_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Cell_imp_CD.","No",,,"Drawn",,,,"26","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107010","Contact_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular contact for connecting Contact and Metal1.","No",,,"Drawn",,,,"33","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107009","Contact_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Contact_CD.","No",,,"Drawn",,,,"33","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107012","Cell_imp_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Cell_imp_NBNOPC.","No",,,"Drawn",,,,"26","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107011","Cell_imp_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Cell_imp_SPE.","No",,,"Drawn",,,,"26","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107054","ALPad_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer ALPad_SPE.","No",,,"Drawn",,,,"130","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107013","Cell_imp_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with Cell_imp layer.","No",,,"Drawn",,,,"26","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107058","ALPad_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer ALPad_CD.","No",,,"Drawn",,,,"130","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107057","ALPad_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer ALPad_Dummy.","No",,,"Drawn",,,,"130","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107060","AD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with AD layer.","No",,,"Drawn",,,,"15","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107059","AD_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer AD_NBNOPC.","No",,,"Drawn",,,,"15","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107061","A4_VIA_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for A4_VIA (168;39).","No",,,"Drawn",,,,"168","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000180232","U5SSM_Label","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Logo for U5SSM.","No",,,"Drawn",,,,"198","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000184589","MIM_2p25fF_MK","MIM_2p25fF_MK","marking","130G-LP","Active","Design Utility",,"Marker for 2.25fF/(um*um) MIM.","Yes","DM-000450",,"Drawn",,,,"232","39",,,,,729,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106406","UBMPPeri","UBMPPeri","drawing","130G-LP","Active","Marker Packaging",,"Direct Bumping option using peripheral printing.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"183","0",,,,,66,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106407","UBMPArray_Label","UBMPArray","label","130G-LP","Active","Design Utility",,"LABEL drawn at UBMPArray.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"33","39",,,,,67,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106622","MTPCELL1_Label","MTPCELL1","label","130G-LP","Active","Design Utility",,"LABEL drawn at MTP Well Implant-1.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"153","39",,,,,705,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106621","MTPCELL2_Label","MTPCELL2","label","130G-LP","Active","Design Utility",,"LABEL drawn at MTP Well Implant-2.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"154","39",,,,,706,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106638","Laser_Align_key","LASER_ALIGN","drawing","130G-LP","Active","Design Utility",,"Laser alignment key.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"130","0",,,,,14,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106653","LDMOS_XTOR","LDMOS_XTOR","marking","130G-LP","Active","Design Utility",,"LDMOS device mark layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-142-DR001;YI-154-DR001;DM-000450",,"Drawn",,,,"226","0",,,,,13,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106679","HVPDDD_D","HVPDDD_D","drawing","130G-LP","Active","Common Design FEOL",,"Double-diffused drain implant in P-region (Drawn).","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"34","39",,,,,74,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106654","LASER_ALIGN_Label","LASER_ALIGN","label","130G-LP","Active","Design Utility",,"LABEL drawn at Laser_Align_key layer.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"95","39",,,,,14,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106617","MVPSD","MVPSD","drawing","130G-LP","Active","Design Utility",,"Define MV LDPMOS Drain.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"11","39",,,,,60,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106611","Metal1_Dummy","METAL1","dummy","130G-LP","Active","Fill",,"Metal 1 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"34","4",,,,,34,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106613","MVSD","MVSD","drawing","130G-LP","Active","Design Utility",,"MV LDNMOS drain extension marking.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"210","0",,,,,59,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106600","Metal2_Slot","METAL2","slot","130G-LP","Active","Design Utility",,"Metal2 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"36","3",,,,,36,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106598","Metal3_Dummy","METAL3","dummy","130G-LP","Active","Fill",,"Metal 3 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"42","4",,,,,42,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106603","Metal2_Label","METAL2","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal2 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"36","10",,,,,36,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106604","Metal2_Dummy","METAL2","dummy","130G-LP","Active","Fill",,"Metal 2 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"36","4",,,,,36,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106610","Metal1_Label","METAL1","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal1 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"34","10",,,,,34,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106606","Metal1_Slot","METAL1","slot","130G-LP","Active","Design Utility",,"Metal1 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"34","3",,,,,34,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106686","HVNWELL","HVNWELL","drawing","130G-LP","Active","Common Design FEOL",,"Define High Voltage NWELL for HV P-channel device.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"22","39",,,,,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106597","Metal3_Label","METAL3","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal3 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"42","10",,,,,42,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106594","Metal3_Slot","METAL3","slot","130G-LP","Active","Design Utility",,"Metal3 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"42","3",,,,,42,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106525","PField_Label","PFIELD","label","130G-LP","Active","Design Utility",,"LABEL drawn at PField text layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"23","10",,,,,23,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106506","PRES","PRES","marking","130G-LP","Active","Marker Devices",,"Marking layer for polysilicon resistors.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"12","201",,,,,183,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106530","PF1VA_Label","PF1VA","label","130G-LP","Active","Design Utility",,"LABEL drawn at PF1VA text layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"149","10",,,,,18,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106533","PBO1","PBO1","drawing","130G-LP","Active","Marker Packaging",,"Via connecting MetalRDL and AP2 RDL (first passivation opening).","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"253","74",,,,,282,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106539","Nwell_Label","NWELL","label","130G-LP","Active","Design Utility",,"LABEL drawn at Nwell text layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"21","10",,,,,21,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106534","PAD_ALI","PAD_ALI","drawing","130G-LP","Active","Common Design BEOL",,"Pad on AL interconnection routing path.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"171","1",,,,,69,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106505","PROTECT","PROTECT","marking","130G-LP","Active","Design Utility",,"Used when job-decking the chip and kerf to protect the chip when writing the kerf and vice versa.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"102","18",,,,,187,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106471","Poly2_Label","POLY2","label","130G-LP","Active","Design Utility",,"LABEL drawn at Poly2 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"30","10",,,,,30,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106472","Poly2_Dummy","POLY2","dummy","130G-LP","Active","Fill",,"Poly 2 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"30","4",,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106409","UBMEPlate_Label","UBMEPlate","label","130G-LP","Active","Design Utility",,"LABEL drawn at UBMEPlate.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"28","39",,,,,68,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106408","UBMPArray","UBMPArray","drawing","130G-LP","Active","Marker Packaging",,"Direct Bumping option using Array printing.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"184","0",,,,,67,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106410","UBMEPlate","UBMEPlate","drawing","130G-LP","Active","Marker Packaging",,"Direct Bumping option using Electroplating.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"185","0",,,,,68,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106411","UBM2","UBM2","drawing","130G-LP","Active","Marker Packaging",,"UBM2 opening.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"253","73",,,,,284,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106447","RDL_FILL","RDL_FILL","marking","130G-LP","Active","Fill",,"Layer RDL_FILL.","Yes","DM-000064;DM-000282;DM-000450",,"Drawn",,,,"74","1",,,,,39,6,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106434","Schottky_diode","Schottky_diode","drawing","130G-LP","Active","Marker Devices",,"Define Schottky diode area.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR068;YI-158-DR002;DM-000450",,"Drawn",,,,"241","0",,,,,129,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106553","NW1A_Label","NW1A","label","130G-LP","Active","Design Utility",,"LABEL drawn at NW1A text layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"148","10",,,,,17,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106566","NAT","NAT","drawing","130G-LP","Active","Marker Devices",,"N-channel native-Vt block.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"5","0",,,,,5,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106586","Metal5_Label","METAL5","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal5 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"81","10",,,,,81,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106584","Metal5_Slot","METAL5","slot","130G-LP","Active","Design Utility",,"Metal5 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"81","3",,,,,81,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106587","Metal5_Dummy","METAL5","dummy","130G-LP","Active","Fill",,"Metal 5 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"81","4",,,,,81,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106588","Metal4_Slot","METAL4","slot","130G-LP","Active","Design Utility",,"Metal4 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"46","3",,,,,46,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106592","Metal4_Dummy","METAL4","dummy","130G-LP","Active","Fill",,"Metal 4 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"46","4",,,,,46,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106591","Metal4_Label","METAL4","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal4 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"46","10",,,,,46,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106583","Metal6_Dummy","METAL6","dummy","130G-LP","Active","Fill",,"Metal 6 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"126","4",,,,,126,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106581","Metal6_Slot","METAL6","slot","130G-LP","Active","Design Utility",,"Metal6 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"126","3",,,,,126,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106582","Metal6_Label","METAL6","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal6 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"126","10",,,,,126,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106569","MetalTop_Label","METAL8","label","130G-LP","Active","Design Utility",,"LABEL drawn at MetalTop layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-108-DR016;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"53","10",,,,,53,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106567","MetalTop_Slot","METAL8","slot","130G-LP","Active","Design Utility",,"MetalTop slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"53","3",,,,,53,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106570","MetalTop_Dummy","METAL8","dummy","130G-LP","Active","Fill",,"MetalTop Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-108-DR016;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"53","4",,,,,53,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106578","Metal7_Slot","METAL7","slot","130G-LP","Active","Design Utility",,"Metal7 slot.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"128","3",,,,,123,-3,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106580","Metal7_Dummy","METAL7","dummy","130G-LP","Active","Fill",,"Metal 7 Dummy Fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"128","4",,,,,123,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106579","Metal7_Label","METAL7","label","130G-LP","Active","Design Utility",,"LABEL drawn at Metal7 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"128","10",,,,,123,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107032","CB3","CB3","drawing","130G-LP","Active","Common Design BEOL",,"Via connecting AP2 RDL and UBM2.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"253","72",,,,,279,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107025","COMP_Dummy","COMP","dummy","130G-LP","Active","Fill",,"COMP dummy fill.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"22","4",,,,,22,1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107053","AP2","AP2","drawing","130G-LP","Active","Design Utility",,"AP2 RDL interconnect (second redistribution metallization).","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"253","71",,,,,268,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107024","COMP_Label","COMP","label","130G-LP","Active","Design Utility",,"LABEL drawn at active layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Drawn",,,,"22","10",,,,,22,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000107007","Contact_Label","CNT","label","130G-LP","Active","Design Utility",,"LABEL drawn at Contact layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"33","10",,,,,33,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106994","DNWELL_Label","DNWELL","label","130G-LP","Active","Design Utility",,"LABEL drawn at DNWELL text layer.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"12","10",,,,,12,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106989","DV2_D","DV2_D","drawing","130G-LP","Active","Common Design FEOL",,"Drawn layer to identify medium gate Oxide area.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR002;DM-000450",,"Drawn",,,,"144","1",,,,,56,-1,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106381","Via4_Label","VIA4","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via4 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"41","10",,,,,41,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106378","Via5_Label","VIA5","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via5 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"82","10",,,,,82,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106385","Via3_Label","VIA3","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via3 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"40","10",,,,,40,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106391","Via2_Label","VIA2","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via2 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"38","10",,,,,38,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106405","UBMPPeri_Label","UBMPPeri","label","130G-LP","Active","Design Utility",,"LABEL drawn at UBMPPeri.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Drawn",,,,"29","39",,,,,66,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106397","Via1_Label","VIA1","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via1 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"35","10",,,,,35,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106376","Via6_Label","VIA6","label","130G-LP","Active","Design Utility",,"LABEL drawn at Via6 layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"127","10",,,,,127,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106369","ViaTop_Label","VIA7","label","130G-LP","Active","Design Utility",,"LABEL drawn at ViaTop layer.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;DM-000450",,"Drawn",,,,"129","10",,,,,124,237,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106888","SRAM_TYPE1_MK","NIL","NIL","130G-LP","Active","Design SRAM",,"Customized SRAM marker.","No",,,"Drawn",,,,"39","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
